sales_ts,customer_id,sales_amount
1482533164,1,681.05
1468572270,2,9280.32
1476926049,3,3778.85
1470443021,4,1288.61
1466184205,5,1073.44
1480782213,6,777.74
1454229007,7,1099.76
1475079408,8,1331.95
1452751612,9,499.61
1479766140,10,9873.57
1482892469,11,1712.88
1481133631,12,4809.49
1478464481,13,5371.52
1457584175,14,4252.47
1469845855,15,1129.80
1454855387,16,7570.56
1453993404,17,5419.87
1462702926,18,4839.17
1461174138,19,1621.32
1472760921,20,5329.16
1463954395,21,5643.10
1464128303,22,7540.62
1453949164,23,1482.62
1470280413,24,774.48
1462221300,25,8829.41
1469652276,26,6115.31
1458497734,27,3925.05
1468334026,28,8089.82
1470312390,29,9257.27
1475540327,30,3044.69
1464040418,31,8116.91
1463005228,32,3023.94
1453054345,33,994.23
1476087882,34,665.36
1454033470,35,1686.57
1473505073,36,5176.34
1482095038,37,4310.68
1482703499,38,4310.70
1476892293,39,6391.85
1466810461,40,6107.50
1454245454,41,4958.91
1454573101,42,8675.29
1471832641,43,2651.42
1481397914,44,4564.47
1465474318,45,7437.88
1477379694,46,5120.78
1470662921,47,7141.24
1480937590,48,8501.87
1463682332,49,9004.57
1469353182,50,4608.77
1466461854,51,3629.17
1479046285,52,9493.57
1453258482,53,9699.17
1471387490,54,7746.96
1471519631,55,4260.68
1465138396,56,4085.37
1481266381,57,7858.48
1462071980,58,3853.79
1464280160,59,1991.03
1457627287,60,571.66
1472290972,61,5168.64
1452634405,62,1326.84
1478838004,63,5434.70
1476515353,64,9426.24
1473300004,65,1709.63
1473105265,66,8871.66
1468723960,67,7638.93
1453059539,68,9018.80
1476447545,69,9113.74
1478210085,70,2555.65
1477313099,71,9519.16
1455187275,72,7137.44
1463408916,73,2881.34
1481346940,74,1891.87
1458127748,75,9166.55
1472042659,76,5424.58
1479346985,77,9442.79
1466057794,78,7815.04
1458423784,79,864.22
1461711098,80,1739.84
1465543584,81,3719.27
1468085226,82,7143.71
1468278342,83,8695.19
1465471909,84,4853.38
1463597088,85,9774.02
1457489452,86,3014.53
1466012233,87,9317.07
1480197921,88,343.87
1468842103,89,4768.02
1472607366,90,9320.26
1452375322,91,284.18
1474925443,92,5744.97
1466787646,93,7103.78
1454059994,94,3059.41
1454677612,95,9564.82
1454715731,96,2916.93
1462176378,97,8987.97
1457170825,98,5670.73
1462963743,99,7218.29
1454781994,100,7711.52
1475866511,101,4859.06
1456311555,102,8622.06
1454385999,103,852.64
1480362671,104,7947.96
1470398373,105,1736.12
1476956706,106,1978.48
1471298682,107,5814.30
1458724865,108,3317.19
1453235960,109,3623.65
1452076685,110,8382.08
1478625345,111,471.28
1453592876,112,8952.25
1468231991,113,1265.79
1460852528,114,6893.20
1462265793,115,9553.13
1457034628,116,983.01
1458014164,117,524.65
1467202300,118,9636.52
1475863276,119,3030.31
1474521405,120,2611.29
1465276436,121,3609.59
1465883851,122,1259.69
1471490773,123,6121.92
1456768543,124,1930.96
1455508273,125,2316.34
1457994860,126,2214.69
1474738707,127,6479.95
1470387900,128,112.44
1474667141,129,4713.85
1456883483,130,4631.91
1458947301,131,5571.47
1462261342,132,4532.19
