sales_ts,customer_id,sales_amount
1531897961,1,182.23
1518484025,2,178.80
1516384395,3,8852.55
1516475177,4,740.21
1535976726,5,8429.76
1528241983,6,1548.54
1517980783,7,2999.12
1541549638,8,480.85
1531027060,9,8653.28
1544102998,10,4807.48
1524929062,11,2248.27
1527510162,12,9460.81
1528756822,13,8723.57
1528277374,14,3794.01
1537273732,15,3366.83
1520607116,16,5961.79
1518937755,17,4995.85
1515098957,18,5055.59
1516166765,19,1697.12
1545290682,20,4708.65
1534897004,21,7046.10
1544042479,22,8592.07
1536165961,23,3071.40
1540538477,24,2637.24
1523426972,25,3980.02
1526548539,26,7977.78
1525377434,27,8712.35
1540339321,28,1471.26
1516857288,29,5683.89
1524103070,30,874.13
1518700804,31,1861.63
1519446458,32,6807.60
1537016601,33,4784.21
1520006460,34,9279.31
1545170981,35,1352.58
1544557149,36,374.40
1527371799,37,4836.75
1522105771,38,6208.04
1539123591,39,4164.87
1537429961,40,437.02
1528382901,41,4368.18
1533483574,42,5765.56
1545917923,43,2475.06
1515948471,44,9184.63
1525638064,45,2759.58
1518018856,46,7840.92
1533888543,47,4238.22
1531992081,48,7096.35
1541692008,49,342.37
1524493579,50,2552.52
1528063866,51,7876.56
1537759022,52,7218.23
1532448060,53,5296.57
1535527797,54,4077.52
1543660170,55,6023.38
1532871791,56,7319.58
1533487865,57,5519.39
1526125803,58,2439.62
1540518721,59,7127.09
1535014223,60,8666.88
1516662178,61,8064.79
1522005904,62,7061.37
1525940831,63,9615.95
1519192792,64,4940.33
1536439929,65,7651.40
1516222749,66,9816.58
1524086556,67,4058.06
1526109264,68,9381.77
1532240337,69,3505.70
1529878244,70,1931.78
1518946587,71,2930.83
1538136615,72,123.48
1530327481,73,2222.78
1514958220,74,4526.85
1517813638,75,5076.99
1529645225,76,3003.92
1528783081,77,3680.53
1516607282,78,7575.36
1518901787,79,4500.38
1537498532,80,7486.54
1525222285,81,1651.90
1522563075,82,4667.72
1525645544,83,8424.39
1533607285,84,8022.25
1516925566,85,7428.18
1526623911,86,9119.64
1518842887,87,3456.73
1517047939,88,1016.78
1520727806,89,1533.35
1541794634,90,4532.76
1544199364,91,3833.90
1532586603,92,4262.61
1534382231,93,237.35
1542251448,94,495.82
1541143171,95,1309.24
1516994967,96,7540.10
1518917112,97,5561.29
1518811248,98,2081.83
1535123574,99,4373.82
1524720708,100,7016.38
1534095683,101,854.66
1536508594,102,5023.48
1537877090,103,5131.55
1518785981,104,6715.87
1537043967,105,9654.72
1535948623,106,5339.27
1516384540,107,9294.41
1518514985,108,9026.48
1520840180,109,7083.00
1515130265,110,2354.46
1533727405,111,7432.42
1525928951,112,8955.40
1522912278,113,665.18
1527951886,114,8909.46
1542406271,115,1679.20
1519803433,116,6924.84
1535760332,117,8576.00
1516103225,118,628.15
1514863443,119,8762.46
1527624833,120,7306.93
1540944998,121,5038.51
1540119972,122,7662.91
1541258402,123,4976.89
1531434504,124,2769.10
1527861792,125,1185.16
1539645224,126,9154.62
1541478608,127,5625.19
1540158606,128,6167.25
1538767001,129,8305.28
1541190552,130,8024.37
1543725281,131,772.15
1545106307,132,5132.48
1528940080,133,4948.61
1529673586,134,978.02
1517470893,135,7047.64
1522374781,136,1285.09
1538537646,137,8298.25
1542767947,138,1137.10
1540207660,139,5069.22
1529864585,140,1645.24
1537526382,141,4618.29
1530308877,142,8997.00
1528843761,143,8448.36
1530907164,144,4708.09
1539679743,145,8824.22
1523403166,146,4765.23
1535285448,147,765.85
1538952096,148,6920.55
1545239388,149,3998.76
1544740560,150,2559.06
1545716234,151,9095.57
1524266998,152,1011.34
1542311566,153,6095.80
1528988798,154,3788.63
1526014411,155,7500.48
1526818481,156,3337.73
1535437452,157,1387.02
1534401808,158,192.58
1530845975,159,5595.99
1540699618,160,3274.76
1536416980,161,7522.26
1519545039,162,8633.30
1526835211,163,7700.43
1534523746,164,8277.54
1541722427,165,2872.32
1539276207,166,6941.31
1538202784,167,792.08
1521081138,168,2389.51
1533420721,169,3801.17
1516199347,170,3982.19
1545976514,171,3831.29
1531811528,172,4175.96
1540374352,173,843.27
1518583712,174,344.72
1515391492,175,9947.94
1541038285,176,3633.53
1533899432,177,1573.87
1536175230,178,4906.50
1525062350,179,6510.47
1545379293,180,6309.89
1521286544,181,6603.67
1541833031,182,1237.06
1519196137,183,4138.70
1545996288,184,6062.17
1546117212,185,776.36
1544804779,186,7382.97
1533918920,187,1221.57
1530982380,188,3942.14
1515095358,189,9449.89
1543124538,190,6174.12
1539061962,191,9397.52
1544846947,192,9663.70
1518591791,193,377.97
1536396455,194,6291.08
1538615335,195,2009.79
1517586273,196,7551.27
1539469312,197,1402.93
1536355905,198,8886.32
1521851845,199,9750.62
1533042691,200,2316.12
1526558702,201,6080.64
1529699451,202,6376.04
1540131282,203,1223.81
1541908886,204,4137.15
1543468095,205,3379.52
1534194602,206,8696.09
1525140811,207,9395.88
1543540902,208,703.31
1530762176,209,6348.24
1541780570,210,1720.77
1535023331,211,7357.50
1540710994,212,9138.19
1515803435,213,4928.86
1524025214,214,3121.99
1545430577,215,3721.11
1518426495,216,2750.27
1543912071,217,4065.99
1543848129,218,8644.46
1519485376,219,6067.84
1544833260,220,2092.33
1532399912,221,1264.53
1532553535,222,8909.24
1541104118,223,6832.06
1536786955,224,6358.21
1523997576,225,7110.32
1532250570,226,2913.57
1544394391,227,637.28
1526350476,228,6238.11
1531656802,229,4106.55
1516492654,230,3667.07
1530222232,231,5707.78
1525834862,232,1677.41
1540767098,233,3332.08
1535822308,234,6610.90
1544524233,235,591.59
1534576126,236,3150.87
1517482544,237,8087.60
1529647801,238,2403.99
1525681591,239,7778.25
1543989154,240,5454.62
1540649650,241,9166.06
1538281065,242,2198.36
1522931121,243,5924.06
1515710157,244,4599.74
1527508786,245,8352.80
1523898559,246,1770.77
1532082669,247,8330.91
1531395195,248,2885.22
1522025949,249,6604.34
1531160179,250,7325.68
1521458099,251,7678.85
1532751987,252,3008.11
1517163650,253,3989.36
1522291755,254,2412.43
1530130399,255,2983.37
1517453194,256,9013.23
1525301816,257,8076.08
1534444009,258,7929.28
1520728165,259,6070.09
1516669125,260,3410.69
1544145070,261,6372.08
1536733158,262,7417.30
1536169362,263,2043.50
1524594059,264,8148.52
1537593689,265,5181.43
1538081936,266,7393.06
1541237338,267,8848.54
1533502453,268,7005.98
1541531295,269,8901.40
1529965297,270,1946.21
1539364707,271,606.25
1521165857,272,7665.22
1520233060,273,874.59
1545788691,274,8258.47
1545404501,275,6411.55
1545136675,276,9584.81
1541671751,277,8552.59
1518725414,278,9598.46
1530624106,279,5994.09
1515146920,280,3460.31
1546080513,281,3284.33
1525450953,282,6822.53
1540962954,283,9259.98
1540874239,284,3555.42
1537675342,285,9726.20
1533536558,286,5414.88
1536855885,287,1246.57
1522661892,288,1224.02
1523423444,289,4653.75
1532100161,290,7255.00
1529894438,291,1786.88
1521042902,292,7945.61
1533147017,293,6088.73
1544005868,294,6914.57
1528300788,295,2654.70
1517247891,296,2244.78
1535850575,297,7113.58
1540617613,298,5308.88
1520930330,299,1100.73
1545849118,300,2407.80
1524098586,301,6893.67
1520016628,302,7895.82
1532519498,303,191.97
1524617987,304,3619.10
1518981130,305,7425.10
1525934939,306,1894.88
1534466685,307,319.15
1539797439,308,1761.95
1537213621,309,3730.47
1519100414,310,9983.31
1525792670,311,8777.14
1531432738,312,3071.77
1535572551,313,9729.02
1531977788,314,9628.09
1517450819,315,3448.38
1533162750,316,172.85
1517653575,317,5450.58
1528995718,318,5487.53
1544770567,319,867.66
1515060840,320,7931.67
1516935150,321,5120.61
1538899696,322,7714.29
1519688374,323,7772.85
1515569224,324,5992.36
1533475242,325,9593.23
1536817252,326,4038.38
1542273162,327,4472.40
1529086255,328,1539.34
1534237213,329,4551.62
1523009908,330,6008.31
1531512592,331,7118.18
1525755556,332,7317.58
1520568118,333,3514.28
1515109542,334,2270.60
1540842853,335,6990.85
1524811585,336,1027.77
1536265912,337,6459.66
1526671041,338,7576.55
1521690250,339,3402.10
1529075439,340,5923.77
1540378928,341,6104.07
1531377349,342,8207.45
1515068155,343,1950.68
1540882912,344,2451.10
1544261273,345,8838.29
1521185473,346,7122.19
1522158572,347,4211.65
1520821073,348,8194.08
1541287707,349,6317.21
1525539210,350,8782.95
1522071520,351,6039.84
1543431166,352,1070.91
1533405102,353,775.39
1522764358,354,2825.68
1515273178,355,5574.99
1536824389,356,4090.67
1544132456,357,953.49
1537810674,358,1951.58
1526596924,359,1669.38
1544994561,360,4752.08
1536736551,361,7791.05
1525948130,362,2116.90
1525384240,363,364.35
1517481742,364,7501.76
1530669425,365,1296.03
1527823698,366,2424.60
1535620177,367,1990.55
1518655107,368,9332.65
1541597460,369,4230.52
1524051002,370,5866.79
1518581171,371,1434.93
1532580241,372,829.47
1531442891,373,1303.22
1535531543,374,4386.03
1526380543,375,6894.36
1520125312,376,3580.07
1542687321,377,3921.33
1515813369,378,4658.26
1523986194,379,9896.75
1535695042,380,5462.25
1538183821,381,3421.03
1532211665,382,8912.02
1541615658,383,6138.14
1522262165,384,6906.50
1531416472,385,1700.58
1526571994,386,197.83
1540299519,387,5760.03
1535622191,388,8427.55
1542678587,389,9817.86
1517080923,390,7992.75
1544616645,391,2369.01
1537282114,392,4185.03
1529418513,393,201.66
1537373319,394,5860.90
1541939805,395,3002.44
1524379954,396,4287.78
1515178975,397,3189.76
1538278748,398,3709.44
1542131247,399,5334.48
1533166716,400,1069.59
1545631182,401,7300.40
1536439678,402,4747.07
1542330108,403,5924.60
1529875317,404,2698.50
1532751443,405,5507.41
1525585185,406,2744.56
1546202908,407,8920.87
1515824192,408,3423.87
1537689987,409,1309.95
1520334536,410,1654.98
1541803654,411,9179.25
1523886749,412,5982.95
1526420589,413,4151.06
1538881559,414,8817.95
1526976574,415,5481.94
1539375137,416,330.91
1540604814,417,4026.27
1515560076,418,2887.94
1543281845,419,7761.38
1545277073,420,6099.68
1540243693,421,8380.33
1527039526,422,5397.06
1519837287,423,7457.12
1526089428,424,6690.28
1517205077,425,2676.48
1525160389,426,7593.54
1544575570,427,8378.65
1521976360,428,8987.09
1530102921,429,4068.59
1516297074,430,6782.43
1519192355,431,4454.25
