sales_ts,customer_id,sales_amount
1565689604,1,446.59
1574887531,2,2289.63
1569604683,3,8987.06
1574169408,4,163.60
1555843602,5,1997.82
1576107848,6,7800.89
1567798216,7,7692.14
1554832356,8,2215.83
1554046484,9,7348.99
1549366018,10,3502.99
1575763003,11,8381.76
1548091044,12,5467.92
1570606915,13,3879.67
1551205611,14,1901.34
1548354939,15,7930.62
1572922689,16,6864.69
1556800190,17,4682.93
1565647907,18,7323.80
1552410055,19,1093.67
1555496050,20,5207.21
1555861168,21,7274.88
1546796466,22,8616.22
1561942420,23,3254.30
1569932902,24,9890.62
1558330855,25,4036.35
1552045571,26,952.59
1575480254,27,2268.35
1561821534,28,4870.52
1549477342,29,6856.92
1555731288,30,8413.16
1575754347,31,4781.94
1574542396,32,3618.48
1553836787,33,4744.84
1550948883,34,2465.80
1554876879,35,495.30
1550059944,36,697.69
1563406696,37,6919.17
1549038032,38,7749.34
1557004622,39,5390.75
1551273954,40,5892.07
1548893552,41,4644.40
1552178519,42,717.42
1559076406,43,7872.71
1564018227,44,8073.65
1559970836,45,483.79
1568456598,46,525.15
1567376747,47,7143.42
1569824865,48,6890.05
1550750524,49,3432.13
1577537247,50,2989.04
1547196419,51,8179.78
1560942505,52,6842.06
1547937203,53,4605.03
1567919123,54,5027.74
1552072544,55,2350.79
1554277417,56,513.61
1549168490,57,3765.80
1574432504,58,1797.95
1546430765,59,9907.97
1548500601,60,8965.30
1560759160,61,2585.07
1574610261,62,2407.19
1548273619,63,4907.58
1577169847,64,3840.76
1570066167,65,2637.42
1561091292,66,2219.04
1554612392,67,4863.10
1567126349,68,3077.11
1555707721,69,1167.57
1546528647,70,8709.12
1561001291,71,2447.04
1549009001,72,6504.43
1551763269,73,2634.19
1558488650,74,7318.96
1572415183,75,5225.72
1566845119,76,2046.33
1576500279,77,1974.06
1547491933,78,5034.38
1570713383,79,2691.42
1546660232,80,2426.46
1550655865,81,8711.46
1559990489,82,9823.26
1547506125,83,4254.16
1577356826,84,8295.41
1556446903,85,1325.53
1555401994,86,6914.09
1563476455,87,2395.78
1567901829,88,4261.64
1562731374,89,4546.81
1546693273,90,2454.74
1566707647,91,5889.46
1566900228,92,1023.41
1574504460,93,152.86
1577451132,94,7301.67
1557527072,95,259.54
1561097908,96,2118.06
1555127533,97,1365.44
1551157300,98,9258.91
1556972222,99,6752.27
1568894272,100,5851.70
1560781547,101,4622.30
1555608172,102,6629.05
1546968932,103,7284.56
1568347641,104,9529.69
1552880592,105,2986.33
1548151509,106,5858.55
1568855159,107,4519.18
1548365096,108,5606.75
1558829726,109,1001.18
1561468138,110,5152.11
1549944757,111,9305.43
1576710616,112,9639.04
1550716911,113,1741.37
1550304752,114,9594.41
1554886678,115,625.80
1570890754,116,4320.27
1572843510,117,7016.45
1574001627,118,3040.59
1558434490,119,2204.39
1567654238,120,7021.11
1567014146,121,4047.99
1575548382,122,4222.43
1563839043,123,544.22
1553690879,124,9462.00
1558634429,125,6332.96
1560151658,126,5611.95
1558909632,127,6108.01
1563714755,128,4420.21
1563621275,129,9342.69
1547630842,130,9650.05
1553647936,131,5763.35
1548248122,132,1923.67
1548914852,133,7836.29
1571916764,134,2497.04
1555861488,135,4929.30
1552367067,136,4373.25
1557294427,137,4859.80
1565924399,138,7005.37
1566397759,139,4583.12
1577163110,140,7919.42
1552505379,141,4398.55
1562903801,142,2238.48
1552426072,143,9987.63
1564184167,144,1481.01
1563394793,145,2618.37
1567698987,146,7028.50
1569691734,147,529.91
1555360982,148,169.10
1548663471,149,1182.47
1573390914,150,4936.84
1552987416,151,3026.20
1551356670,152,2911.56
1574433222,153,2764.72
1563703105,154,8030.87
1563977922,155,4805.59
1568111306,156,777.92
1547099860,157,3000.75
1551712447,158,2806.91
1572178819,159,4838.71
1557817248,160,139.18
1565866744,161,9381.07
1547570558,162,2093.42
1550804142,163,7335.89
1571191397,164,8042.75
1576343424,165,6583.21
1565182043,166,1232.01
1568660406,167,3581.53
1561056202,168,4607.70
1551587403,169,3900.28
1557183112,170,5521.47
1575176355,171,8257.58
1546685916,172,4471.33
1549996873,173,4368.70
1561060443,174,7771.42
1550753594,175,8898.20
1549012106,176,5753.07
1550880152,177,9383.50
1558667814,178,4312.74
1576073014,179,779.85
1547677678,180,6300.30
1567339119,181,425.77
1553992019,182,1304.72
1553467070,183,5215.31
