sales_ts,customer_id,sales_amount
1553580740,1,8379.43
1557232466,2,2465.75
1570594598,3,3226.05
1569587087,4,2357.67
1550124725,5,8170.93
1573460233,6,5213.05
1557790158,7,5626.94
1573115472,8,7678.80
1559682094,9,5410.30
1558434353,10,4912.87
1573088483,11,8000.66
1573006316,12,7466.88
1572624701,13,6762.00
1557190998,14,8077.20
1553154995,15,1024.03
1575502962,16,5547.97
1566878602,17,7786.00
1573036071,18,5203.74
1566060410,19,9647.27
1559531019,20,9201.76
1547704462,21,6767.85
1576518193,22,8063.67
1565351345,23,5539.60
1557314371,24,307.24
1558364801,25,2014.52
1577305786,26,636.37
1573601967,27,6916.57
1551262847,28,2866.93
1567119626,29,6389.39
1547790267,30,7954.34
1571175227,31,7447.14
1570650052,32,1776.21
1571051530,33,1908.90
1568741808,34,5846.63
1567337813,35,6256.11
1556247931,36,8248.79
1571951618,37,8597.17
1564674177,38,3800.71
1563982847,39,9958.91
1566597430,40,1815.23
1560017923,41,3893.12
1554928255,42,755.09
1570872721,43,280.33
1549792213,44,3251.85
1553422837,45,6807.65
1551524513,46,5436.84
1549907762,47,4461.18
1569732252,48,3691.50
1554305580,49,2194.99
1560722226,50,4775.78
1574064818,51,3070.01
1547765822,52,7336.86
1551694340,53,3617.27
1562686704,54,4318.96
1575645477,55,5727.67
1561907718,56,134.67
1571863241,57,6558.98
1552072610,58,1892.56
1560839827,59,5007.37
1555073090,60,6821.03
1555637252,61,7131.63
1560471212,62,770.60
1569938444,63,8044.79
1555762212,64,6174.84
1569922963,65,7581.65
1566947969,66,2671.62
1575166108,67,7191.58
1549776139,68,7135.08
1559582898,69,1105.85
1564023778,70,315.01
1553813066,71,7994.08
1564988819,72,5925.54
1569490216,73,9790.19
1571001186,74,8937.54
1563429812,75,6930.64
1572450648,76,1710.16
1575290617,77,2661.01
1557951408,78,7552.97
1552050866,79,9089.50
1570962982,80,7412.96
1570107394,81,3384.33
1548893413,82,4139.38
1574931018,83,520.51
1571875063,84,2802.50
1570508091,85,1790.04
1566459257,86,5701.58
1563040919,87,8113.24
1557921282,88,7009.73
1554302002,89,9379.35
1571576538,90,4811.32
1567848041,91,9756.98
1565076913,92,7247.48
1572780513,93,6798.73
1547383929,94,7041.81
1565500446,95,8260.04
1564321624,96,1329.43
