sales_ts,customer_id,sales_amount
1474290792,1,3986.24
1473112446,2,1559.17
1460465436,3,2965.79
1482811295,4,9764.06
1473788064,5,3639.61
1471217127,6,4168.48
1482499629,7,1178.05
1452004863,8,451.67
1468734588,9,9574.01
1452443239,10,9297.40
1453035065,11,8335.40
1462937931,12,354.72
1479017763,13,1651.53
1454430119,14,1374.83
1468026003,15,4960.82
1452919865,16,1719.95
1481469202,17,2383.42
1458663736,18,313.65
1472026577,19,7554.98
1464184893,20,3948.04
1457359263,21,6414.41
1463592967,22,2149.31
1479118394,23,9556.99
1469579604,24,3690.11
1461104619,25,7159.92
1481051073,26,7016.90
1476934912,27,937.29
1465429188,28,3228.89
1467323299,29,4859.07
1466358307,30,8808.66
1463327490,31,7427.36
1468065299,32,8392.68
1459943345,33,6159.94
1461254906,34,9840.29
1464898822,35,3530.28
1479186064,36,6099.61
1480605713,37,9904.22
1451902154,38,2863.99
1480317017,39,8870.04
1473610743,40,244.76
1464527454,41,4997.05
1472317075,42,2941.71
1457701878,43,4653.95
1470526462,44,2866.46
1460078234,45,118.01
1473052419,46,3784.06
1454991677,47,8545.75
1457193269,48,2572.18
1475612860,49,8490.47
1468568829,50,5662.13
1482678886,51,6301.13
1462096287,52,3930.71
1474439442,53,6370.26
1480110880,54,9035.25
1470660978,55,4437.12
1477257789,56,2218.97
1469428071,57,5642.76
1467347267,58,6849.20
1473786560,59,2690.75
1475136876,60,2066.53
1480610498,61,5722.28
1452281964,62,1365.26
1478080767,63,5369.04
1471557828,64,3471.20
1470350159,65,9312.29
1468669156,66,9990.90
1455842347,67,4976.88
1479978181,68,9365.74
1480861413,69,7267.37
1472390011,70,4695.98
1477402856,71,750.20
1452192238,72,9962.90
1453468889,73,4274.10
1473698526,74,7268.55
1454389579,75,2690.33
1473669628,76,6932.82
1471839197,77,389.88
1476139695,78,5530.45
1482328118,79,4622.84
1480641748,80,6030.46
1482375193,81,8279.39
1478688734,82,3160.82
1480876486,83,3466.49
1459161873,84,7938.88
1464377081,85,2598.66
1464460511,86,2197.10
1454224245,87,7998.51
1467781359,88,5560.84
1457172395,89,4129.81
1471143982,90,946.27
1481764780,91,9000.68
1480902075,92,9458.28
1455942039,93,5076.28
1461827588,94,5324.36
1480327937,95,4313.92
1477993274,96,1216.05
1471914568,97,1333.00
1457193913,98,8030.11
1461581714,99,1731.56
1477077034,100,2608.78
1472516740,101,5707.54
1473198890,102,912.80
1480202816,103,3941.05
1481260366,104,2154.65
1453930716,105,5465.02
1455417818,106,2311.34
1457079836,107,5997.15
1455373796,108,6190.08
1480074688,109,4535.85
1456565895,110,8020.33
1480807898,111,3268.57
1451789886,112,7980.27
1481056319,113,8031.71
1454459376,114,7931.16
1470215746,115,1009.64
1477776739,116,3236.54
1471948860,117,6158.75
1478698163,118,9928.26
1461807193,119,6118.98
1470813455,120,388.27
1468084616,121,9230.98
1481667579,122,2567.94
1479796603,123,7545.72
1461531851,124,7150.75
1455470858,125,3193.85
1462186980,126,3813.11
1455078793,127,8361.11
1479028650,128,1625.06
1456734894,129,1419.88
1464739970,130,3103.89
1476315847,131,6797.68
1470010756,132,7906.71
1472010483,133,6913.54
1461847420,134,1029.83
1459676288,135,9768.55
1477085371,136,9492.64
1478821581,137,8299.05
1479068728,138,7366.67
1467326759,139,6002.84
1461389332,140,4981.47
1458856520,141,6735.63
1458445612,142,952.78
1468547820,143,4641.24
1459091532,144,6455.25
1466581539,145,2196.04
1453066982,146,9124.90
1481175151,147,9202.31
1453789038,148,2529.33
1476087407,149,2607.85
1482015342,150,5839.71
1474570443,151,990.23
1452514876,152,9234.21
1464999584,153,9668.05
1455396815,154,2697.75
1478029703,155,8117.72
1458968673,156,4825.89
1453108593,157,1493.54
1472909910,158,3225.86
1482133107,159,6629.80
1452845839,160,5448.44
1455825434,161,2478.93
1469789421,162,5917.68
1455163391,163,9421.62
1462873282,164,2043.90
1454943641,165,8686.52
1468263333,166,8094.68
1482618401,167,3855.39
1473078339,168,8871.70
1469635200,169,7942.26
1460474567,170,4115.15
1467554049,171,4564.69
1463207998,172,254.72
1472661048,173,3943.16
1460638789,174,4854.23
1476151288,175,3763.62
1453750397,176,8144.32
1462148620,177,202.37
1460645011,178,1030.63
1475205167,179,8060.70
1454619555,180,9896.59
1471964674,181,7970.87
1470532131,182,5912.92
1463578625,183,7264.86
1472712089,184,9586.79
1464186415,185,4598.50
1475518497,186,7975.13
1465162554,187,9865.41
1452364520,188,8701.78
1477419852,189,295.57
1465769058,190,4962.25
1473000113,191,6990.51
1460603565,192,3463.83
1478874116,193,2097.39
1469180492,194,3333.43
1477446895,195,3768.14
1452936167,196,1159.81
1473458744,197,9954.30
1482443334,198,3429.08
1467209210,199,4165.56
1478918276,200,3772.06
1453916544,201,1911.86
1478953139,202,7902.91
1477372982,203,972.72
1458271539,204,631.09
1478388794,205,3745.53
1464207390,206,6076.47
1474638708,207,9211.62
1453861417,208,3271.91
1455766259,209,7580.88
1451852748,210,432.18
1452474244,211,434.31
1474572261,212,6608.07
1460684170,213,6402.24
1474320473,214,2069.97
1453003225,215,1156.75
1475378129,216,7639.42
1472942182,217,9515.00
1463108273,218,7109.66
1460119283,219,8220.26
1475032990,220,8626.08
1475884513,221,5129.03
1470027988,222,3526.41
1454436839,223,331.31
1469649647,224,3869.45
1454083700,225,2614.46
1457967340,226,1093.88
1453965346,227,4414.02
1474104726,228,8249.05
1462926907,229,5693.27
1457134966,230,4201.50
1464413966,231,2619.28
1463734841,232,374.46
1472615318,233,4923.10
1461959827,234,6769.50
1473473077,235,6186.94
1473588565,236,7583.90
1476477256,237,5245.89
1459096571,238,2859.16
1473563053,239,5877.39
1452849340,240,9227.06
1478053324,241,3548.57
1474123981,242,8525.04
1482102559,243,2357.54
1458489929,244,4548.02
1452103343,245,7920.44
1483100190,246,5750.49
1454130110,247,7347.78
1477935026,248,2996.61
1458450788,249,9477.09
1475175293,250,1487.44
1476477765,251,2615.01
1453207537,252,7722.33
1478678980,253,1721.86
1456691477,254,8681.88
1464235211,255,1553.60
1456492622,256,1609.99
1456194131,257,1389.43
1457691705,258,5010.33
1472291281,259,7407.58
1458839623,260,4411.49
1479368785,261,3704.38
1453946226,262,9899.95
1463999144,263,3350.08
1464721473,264,5153.95
1451866197,265,1292.34
1453999895,266,2999.51
1467002684,267,567.72
1463949574,268,2833.23
1471499500,269,7684.83
1477687315,270,7873.70
1477954014,271,9906.75
1481950289,272,7731.19
1470644879,273,5672.94
1453720365,274,3977.74
1477280974,275,6987.37
1480552064,276,6117.73
1470284369,277,4447.75
1475729878,278,9191.31
1481113046,279,6729.83
1478412235,280,3464.27
1466410560,281,9378.29
1469612790,282,7679.22
1475180955,283,9198.86
1467210002,284,9842.19
1466559632,285,7383.64
1476714449,286,738.10
1460847243,287,3435.55
1453226214,288,8356.92
1481177112,289,141.59
1477191196,290,9564.41
1473480034,291,5907.76
1453673654,292,1433.17
1459579145,293,4632.77
1479572160,294,4797.18
1466566925,295,7288.74
1463529428,296,695.11
1460390993,297,4352.96
1454313583,298,9100.56
1478270455,299,2555.18
1473165983,300,1698.02
1474354209,301,3984.06
1483038363,302,8734.58
1457360330,303,6958.60
1479153638,304,4530.59
1454522684,305,7342.85
1466082507,306,1618.90
1461406008,307,825.39
1457537876,308,509.65
1456409893,309,9744.04
1465989729,310,582.56
1465970530,311,6352.30
1452835738,312,1228.30
1469232689,313,2890.66
1466314175,314,6353.45
1452243107,315,873.84
1459913430,316,7624.96
1455279442,317,9617.72
1472861969,318,2017.84
1468630574,319,2199.09
1472293681,320,8046.29
1482840643,321,4560.18
1474788448,322,8088.47
1473288124,323,7931.41
1478694959,324,2252.51
1453608754,325,340.46
1456400180,326,4491.00
1465453832,327,9769.13
1455378547,328,4136.06
1457235630,329,1206.38
1465637052,330,7955.89
1455216450,331,4237.13
1466580183,332,9377.29
1478836012,333,5166.74
1456830999,334,8139.26
1481458722,335,3527.04
1458391989,336,7444.51
1479232176,337,1069.59
1480492025,338,8681.49
1467595226,339,4220.76
1475989559,340,2405.09
1453614052,341,2806.75
1471408718,342,8395.39
1469716285,343,5264.56
1474985843,344,4498.30
1456997427,345,781.16
1461358690,346,665.90
1470502629,347,1225.70
1451851793,348,9325.51
1454605433,349,6865.12
1469079476,350,1788.31
1468250184,351,8771.95
1454237372,352,3471.97
1469160331,353,8919.41
1461749367,354,1283.10
1458065464,355,3383.76
1479924282,356,6505.94
1473362731,357,8600.98
1478980549,358,8521.45
1464331012,359,3081.49
1466812035,360,6179.37
1471848738,361,6542.35
1455858336,362,1581.56
1466670156,363,4440.77
1461117045,364,3207.94
1472975154,365,5042.67
1475193453,366,5894.01
1453388343,367,6140.11
1477341664,368,2920.26
1458428267,369,6688.92
1456865360,370,5997.07
1454064646,371,8529.80
1454094686,372,6916.16
1478749043,373,8171.65
1463058158,374,621.10
1462824353,375,4257.18
1459950605,376,6037.31
1468928111,377,4441.20
1454097762,378,4218.39
1483115295,379,8771.28
1478310128,380,1466.95
1469876182,381,623.89
1467980690,382,6082.76
1455079473,383,4597.24
1460413937,384,3508.78
1457062831,385,1304.61
1475660857,386,6559.55
1480317024,387,5268.30
1468420004,388,661.92
1454012288,389,586.10
1459276221,390,441.38
1463065215,391,3321.66
1464684637,392,7323.92
1464411519,393,8072.11
1459753822,394,8165.82
1481654138,395,825.49
1464372526,396,6146.22
1463653728,397,7156.38
1475290105,398,981.34
1479551813,399,6545.55
1455114580,400,8961.82
1481356604,401,7913.05
1466733102,402,7204.94
1468718064,403,2045.74
1452676835,404,1043.93
1482378392,405,9052.06
1468961248,406,3711.72
1464594859,407,3237.41
1454802078,408,9994.12
1469020966,409,4018.67
1466162153,410,7389.55
1478227972,411,9230.18
1470164636,412,8295.28
1466371043,413,6671.76
1471231918,414,7859.65
1471356143,415,6768.99
1478248144,416,5322.36
1461381417,417,4341.00
1471741083,418,2361.90
1479276018,419,4768.41
1464327775,420,8602.61
1457509358,421,4270.89
1479560786,422,1450.62
1459060040,423,6941.18
1457071232,424,2714.51
1456073338,425,3168.75
1476411072,426,9895.54
1468078635,427,2943.63
1482857246,428,1313.16
1477762250,429,5679.32
1482533645,430,5358.57
1476658146,431,3388.61
1465330215,432,4929.53
1468814497,433,3083.78
1464620775,434,5733.17
1466658444,435,7583.96
1463840030,436,1588.96
1472329512,437,3782.71
1476624801,438,8451.02
1463281085,439,4084.68
1452107523,440,685.44
1469938850,441,2844.44
1455169979,442,8939.08
1475077406,443,5251.94
1459566114,444,4642.00
1451943926,445,5462.63
1478777007,446,8890.96
1457200128,447,3300.00
1480127146,448,8849.06
1478882053,449,7494.29
1462544654,450,1992.43
1460489092,451,1273.45
1468856847,452,6935.11
1460543363,453,2853.75
1466576462,454,5873.45
1464821107,455,6189.28
1472486521,456,5536.29
1460753017,457,9016.75
1466014345,458,2259.08
1465730376,459,9026.34
1481549470,460,5657.98
1478519071,461,4928.64
1463114729,462,9799.54
1477982308,463,8512.71
1477616994,464,1119.62
1462833961,465,7348.97
1464408365,466,6033.50
1481383405,467,3365.25
1463551481,468,8347.09
1479335183,469,4262.72
1464579236,470,5337.52
1453331097,471,8423.65
1465328325,472,780.94
1475604699,473,9483.86
1480678353,474,7175.39
1456293777,475,3999.31
